customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00764,56.0,Male,East,Graduate,Salaried,112931.96612880567,65443.20449424668,Education,690.6440798747634,2,94,71.16062899224455,2019-10-19,1
CUST00765,44.0,Male,North,Secondary,Salaried,80189.19799132652,157935.12762887796,Home,712.4297809592059,1,144,44.270759438356414,2026-05-27,1
CUST00766,42.0,Male,East,Secondary,Unemployed,37536.14387895813,83441.014643625,Education,691.9615034017565,5,86,19.466455526350398,2019-06-23,0
CUST00767,,Female,West,Graduate,Salaried,84322.52323239301,290484.4087305155,Business,632.0768484915986,4,13,62.4941384551761,2020-01-25,1
CUST00768,35.0,,West,Graduate,Salaried,80673.69435290527,172522.1951341533,Home,538.187783458481,8,52,17.31051511973776,2025-12-27,1
CUST00769,37.0,Male,South,Secondary,Salaried,175638.44613616818,470011.19886100816,Business,730.7267952810611,9,53,22.226920248424545,2024-07-21,1
CUST00770,45.0,Male,West,Secondary,Self-Employed,130286.37280856837,145204.69422868334,Business,762.7221939732126,3,57,49.62997707141022,2024-06-16,1
CUST00771,53.0,Male,North,Graduate,Salaried,48648.610546957374,34000.41750272686,Education,574.9705350966717,10,188,28.62991375383747,2022-10-31,1
CUST00772,32.0,Female,West,Graduate,Salaried,109464.17785582606,337337.9750775567,Education,708.8701889290151,2,44,28.481567937678225,2019-12-31,0
CUST00773,32.0,Male,North,Post-Graduate,Self-Employed,147697.080667154,209182.33758497617,Home,556.3709801931531,8,111,8.372146487100624,2024-10-05,1
CUST00774,25.0,Female,South,Post-Graduate,Salaried,246919.7874328039,226036.99046392628,Car,666.2745739809518,7,28,21.9038634354384,2026-07-29,1
CUST00775,47.0,Female,West,Graduate,Salaried,168131.616035575,98588.3328137073,Home,682.7536388966664,5,112,34.73037876157885,2024-11-11,1
CUST00776,26.0,Female,North,Secondary,Salaried,155827.98110254048,159305.01425416826,Business,615.9024180956261,0,37,20.1928988943972,2017-01-05,1
CUST00777,57.0,Female,North,Graduate,Salaried,102339.56141366082,178658.32065963442,Education,657.6057149514461,9,27,25.52384019590394,2022-05-19,1
CUST00778,54.0,Female,East,Graduate,Salaried,124615.36636010928,144507.93394150952,Business,717.8562537197772,11,81,50.047562816025405,2021-12-14,1
CUST00779,35.0,Female,East,Secondary,Salaried,208919.21819638615,68378.8323653956,Other,641.2466795799191,10,58,44.07464892692659,2021-01-06,0
CUST00780,53.0,Female,East,Post-Graduate,Salaried,44370.65300427389,649751.9957919228,Other,595.9889996351842,0,57,8.678495509203081,2018-04-07,1
CUST00781,28.0,Male,East,Primary,Salaried,800443.7150174506,247190.51124905143,Business,552.0976629782128,11,53,20.28667824694035,2022-04-01,1
CUST00782,31.0,Male,East,Post-Graduate,Self-Employed,62097.35973954159,200845.65841764276,Car,618.7388506996472,5,82,28.850545106033216,2025-06-05,1
CUST00783,23.0,Male,South,Graduate,Unemployed,123932.44171481865,313935.4939503646,Car,556.0222735032729,2,84,61.32410977968061,2016-10-29,1
CUST00784,31.0,Female,South,Graduate,Self-Employed,206516.02791448418,224604.44358267487,Home,619.8092782688448,2,181,40.13297362846464,2019-01-10,0
CUST00785,56.0,Female,North,Graduate,Self-Employed,68996.80153690308,116006.15858858904,Home,612.7806029256329,5,106,18.94808144101669,2020-12-13,1
CUST00786,42.0,Male,West,Post-Graduate,Salaried,23524.962714427962,304032.95493632887,Home,714.3283975970016,2,126,18.926546210747908,2026-08-09,1
CUST00787,61.0,Female,East,Graduate,,77085.27480010322,249224.1579693646,Education,655.8780012968249,10,192,3.0525144480643402,2022-12-10,0
CUST00788,63.0,Male,South,Graduate,Salaried,170771.93625744758,118226.44517124028,Car,850.0,9,107,84.49393803434533,2023-11-25,1
CUST00789,29.0,Male,South,Primary,Unemployed,136295.13745956533,241592.41124567928,Business,488.91286107938924,5,94,18.922916363178736,2024-09-25,1
CUST00790,39.0,Other,West,Graduate,Unemployed,127632.68239083482,144309.41431643232,Other,675.0697145375024,4,94,16.052965071719072,2023-01-10,1
CUST00791,30.0,,North,Secondary,Self-Employed,83450.09094263538,180635.97547880956,Car,613.8754971600391,3,197,38.612473548671,2022-01-20,1
CUST00792,62.0,Male,East,Graduate,Unemployed,45824.83895108019,219657.59651853112,Car,573.5167503612444,7,164,35.892958207003794,2021-06-10,1
CUST00793,51.0,Female,East,Graduate,Salaried,134480.78333378214,322625.9400117532,Car,647.6184404339064,1,125,4.820166890094002,2023-09-10,1
CUST00794,25.0,Female,East,Graduate,Salaried,59840.0778716897,117830.45019736828,Home,641.6306454111232,11,153,52.63555174915216,2018-06-22,1
CUST00795,56.0,Male,North,Primary,Salaried,366025.41140010225,195336.91000439966,Education,736.2250253876825,10,150,15.92057388481888,2016-12-03,1
CUST00796,35.0,Female,West,Primary,,139010.4410852085,445905.8513611552,Business,657.3006757442402,6,64,22.28967038497635,2022-02-27,1
CUST00797,35.0,Male,West,Graduate,Salaried,69675.98703122667,149040.93101272325,Home,594.5758729824985,3,126,64.63903300210974,2025-11-29,0
CUST00798,58.0,Male,East,Primary,Self-Employed,68402.78721698915,179562.45926232715,Education,676.7368450960256,1,145,5.417940231829003,2024-06-09,0
CUST00799,41.0,Male,East,Primary,Unemployed,93361.4199297047,445572.4938022618,Car,631.6278749030786,6,156,29.37539594143235,2020-01-06,1
CUST00800,50.0,Female,West,Primary,Salaried,,223851.6279114922,Education,559.9617163903434,0,34,26.824101766422647,2020-10-17,0
CUST00801,44.0,,East,Post-Graduate,,,77886.65130869586,Home,630.1163704389779,3,134,8.311427672945456,2018-03-25,0
CUST00802,42.0,Female,North,Graduate,Unemployed,110398.26552157624,109344.76748908233,Car,668.4753661925351,8,87,15.809285358717004,2017-12-01,1
CUST00803,,Female,East,Secondary,Unemployed,63641.49391582323,229759.77996831055,Home,655.7825944185718,3,115,24.901885002751882,2021-06-06,1
CUST00804,53.0,Other,East,Secondary,Unemployed,306896.062647301,201088.91530840885,Business,676.4250443705506,11,112,23.42165415543505,2023-07-31,0
CUST00805,62.0,Male,South,Secondary,Salaried,101679.90778124356,176537.73585286128,Car,607.8811832794247,2,115,22.00510159535976,2021-07-05,0
CUST00806,28.0,Other,East,Graduate,Unemployed,156577.09783529644,3836433.178969333,Education,675.4089569147154,9,29,10.362922978395586,2023-09-17,0
CUST00807,34.0,Male,West,Graduate,Self-Employed,68532.5501140737,119522.08224229098,Home,,9,54,49.6233396048682,2022-02-11,1
CUST00808,44.0,Male,West,Secondary,Salaried,122745.62170710116,156810.45912606755,Other,660.2583507018835,1,18,53.985829192835986,2019-05-20,1
CUST00809,29.0,Male,South,Secondary,Salaried,118974.6821821032,60988.76191497994,Education,,2,138,11.518794313357231,2023-10-25,0
CUST00810,33.0,Male,North,Primary,Self-Employed,31767.861870851306,290782.2384083593,Education,824.0874568188772,0,80,17.138231627702805,2022-12-12,1
CUST00811,57.0,Female,West,Graduate,Salaried,330765.54042202944,109160.4229572242,Car,738.8100995040055,9,88,19.018838788975625,2023-08-26,1
CUST00812,37.0,Male,West,Graduate,Self-Employed,214140.29783495597,276113.8016126849,Education,673.6313405542905,7,91,32.38853886802373,2016-11-20,1
CUST00813,47.0,Male,North,Secondary,Self-Employed,,261977.8050797162,Home,585.9834178521427,0,162,27.35038876920478,2025-05-01,0
CUST00814,50.0,,West,Primary,Salaried,50951.942102016044,526785.9770564977,Other,626.6134000194829,2,34,50.93217486631369,2024-01-05,1
CUST00815,50.0,Male,West,Primary,Salaried,121605.43804537306,225176.0429260218,Business,779.2630520918672,2,170,13.979616367904931,2020-02-21,1
CUST00816,27.0,Female,East,Post-Graduate,Self-Employed,103986.73476467798,136210.48986632843,Other,604.9650029733197,1,62,48.54521835042943,2020-02-21,1
CUST00817,58.0,Male,East,Secondary,Salaried,122198.4167159739,204191.07569238776,Home,,4,98,36.961868677751006,2021-12-03,0
CUST00818,54.0,Female,South,Graduate,Salaried,110740.66968440056,111343.3084446833,Car,632.2877339508473,9,45,18.312667796411986,2019-09-08,0
CUST00819,52.0,Female,North,Graduate,Salaried,133752.2642495497,190914.3331269055,Home,679.4309821726813,2,98,47.59607164569466,2018-10-02,1
CUST00820,62.0,Male,South,Secondary,Salaried,235245.1450046978,147200.18575943695,Education,615.0682818171655,2,61,31.415867943547855,2023-03-30,0
CUST00821,39.0,Male,West,Secondary,,138810.0766936613,157130.3155141963,Car,664.1486406518604,7,168,12.49713200345534,2021-03-23,1
CUST00822,59.0,,North,Secondary,Salaried,,103861.83196508975,Business,616.8546484278701,3,68,39.708009393169,2020-04-07,0
CUST00823,52.0,Female,South,Graduate,Self-Employed,223582.93804007338,189136.26817446586,Business,755.1608559625386,3,102,23.224285245722793,2020-03-30,1
CUST00824,37.0,Male,South,Graduate,Salaried,264175.4482482248,245761.05281391,Home,595.0977900452805,2,20,64.57106694868895,2022-04-09,1
CUST00825,61.0,Male,East,Graduate,Salaried,654242.9474290079,71250.10719807394,Education,,10,92,14.718122068317014,2020-08-05,1
CUST00826,58.0,Male,West,Graduate,,50307.204681540294,115347.39424588655,Business,603.1891314941067,0,82,28.988014218870088,2020-08-17,1
CUST00827,35.0,Male,South,Primary,Self-Employed,114202.58456780112,177020.98867136845,Other,581.7002937695406,7,94,16.714025259162817,2025-05-29,1
CUST00828,60.0,Male,South,Post-Graduate,Salaried,,50329.24906302206,Car,593.9365802808062,0,76,23.5484022858574,2022-04-24,1
CUST00829,25.0,Female,East,Graduate,Salaried,137570.18384488544,388532.5452569897,Other,513.0851418372197,6,18,5.108687080073301,2017-10-06,1
CUST00830,,Male,South,Secondary,Salaried,71045.78597715496,114055.97238586814,Business,685.0878757107446,4,35,11.002388440177612,2025-10-08,1
CUST00831,54.0,Male,North,Post-Graduate,,313034.12116734526,101819.43114999418,Business,556.8819112381517,3,70,6.691859599557652,2025-08-13,1
CUST00832,57.0,Female,South,Graduate,Self-Employed,620211.6755822997,146726.98027926628,Home,621.3664377925915,3,116,31.336135701878455,2019-01-26,0
CUST00833,51.0,Female,North,Graduate,Salaried,35828.185862694736,174326.70269461384,Home,710.929727807901,7,72,25.633812377564674,2019-08-18,0
CUST00834,35.0,Male,North,Graduate,Salaried,74402.27182062806,111498.18046212592,Car,708.3482143795708,10,197,30.680859921207688,2021-10-18,1
CUST00835,,Male,South,Post-Graduate,Salaried,,265722.2403519702,Home,535.4672867202187,10,59,29.64079056711756,2018-05-26,0
CUST00836,49.0,Male,South,Graduate,Unemployed,154919.30891514855,198759.98489510606,Education,674.843486394475,5,127,38.15736795386159,2016-11-11,1
CUST00837,28.0,Female,West,Secondary,Unemployed,28593.942459124966,107085.09237077393,Car,741.2395185846605,11,172,6.859946837079906,2023-11-13,1
CUST00838,63.0,Male,South,Secondary,Salaried,100415.77031043044,125341.51884925945,Education,599.0525671848109,0,157,4.590971880206608,2026-04-19,0
CUST00839,31.0,Female,East,Post-Graduate,Self-Employed,28376.39475923891,76237.98831800868,Home,691.0858662401463,9,29,28.318662427060982,2022-05-08,0
CUST00840,,Female,East,Secondary,Salaried,814562.477191423,86970.9602974952,Car,558.5376315364368,7,135,13.119173497149639,2017-04-22,1
CUST00841,59.0,Male,North,Secondary,Salaried,264613.8555648549,197560.30610989925,Business,,1,73,17.27127120638288,2023-12-12,1
CUST00842,34.0,Male,East,Graduate,Self-Employed,122564.0138918848,107642.16542903459,Other,660.5017089063726,5,106,39.981815065279946,2025-12-27,1
CUST00843,42.0,Male,North,Graduate,Unemployed,,401170.6699237497,Business,702.8917564660362,8,122,22.7532182911388,2022-07-18,1
CUST00844,54.0,Male,West,Graduate,Unemployed,96884.79843114802,168629.89131637118,Education,697.9316869510965,0,30,39.09923542014916,2024-03-14,1
CUST00845,61.0,Male,North,Post-Graduate,Salaried,99788.68940150425,662005.9541929313,Business,541.7213112359078,5,44,50.42881717594425,2019-11-20,0
CUST00846,49.0,Female,South,Secondary,,131081.97993814986,91888.05824434286,Business,660.9242592595353,7,42,28.52315842956066,2018-09-17,1
CUST00847,44.0,Other,North,Secondary,Self-Employed,43472.54994016207,275539.10718079156,Other,766.2330915419097,9,170,57.39087701953813,2023-10-18,0
CUST00848,53.0,Female,West,Secondary,Salaried,140862.61945818295,156645.91185101005,Other,475.17529425740565,1,11,16.177789168944496,2020-05-01,1
CUST00849,26.0,Female,East,Post-Graduate,Salaried,19484.314203697726,267265.38987173943,Business,727.3540891089652,4,162,13.511355526215851,2026-03-13,0
CUST00850,47.0,Male,East,Graduate,Salaried,67647.74289423939,135503.94184163967,Other,778.136407970327,5,124,23.675500359878008,2023-09-13,1
CUST00851,60.0,Male,North,Secondary,Self-Employed,73646.779550222,122993.15147609058,Business,531.2291583612159,4,151,16.4526487976559,2017-09-09,1
CUST00852,47.0,Male,East,Post-Graduate,Salaried,144349.98708813306,284851.61812597036,Car,596.3440743082017,2,39,25.304279493077193,2025-04-12,1
CUST00853,24.0,Female,North,Post-Graduate,Salaried,100065.32599172727,105948.80783497925,Business,691.4194657560425,3,165,54.575335927352356,2020-12-24,1
CUST00854,45.0,Female,West,Post-Graduate,Unemployed,42474.62711981714,207840.67231791953,Home,579.1099907349087,6,165,10.367119612142682,2026-02-13,0
CUST00855,55.0,Female,North,Post-Graduate,Salaried,54666.37728241148,146401.51001983858,Other,759.166334691629,3,82,25.665080034543426,2018-05-31,1
CUST00856,55.0,Male,North,Secondary,Salaried,111213.60558846693,252549.28750484588,Other,734.7117012604857,8,42,44.947111403560896,2019-06-28,0
CUST00857,41.0,Male,North,Graduate,Salaried,94142.00331356132,404029.02311959537,Education,539.2029408365505,10,142,31.717300942278648,2025-03-06,1
CUST00858,51.0,Female,South,Graduate,Salaried,69739.73596408645,1070196.3562106367,Education,590.555352005519,11,189,18.76220487689337,2021-02-10,0
CUST00859,63.0,Male,East,Post-Graduate,Salaried,73976.27600758505,123800.77887394952,Home,711.5869457468017,9,32,19.411155245459646,2025-12-08,0
CUST00860,41.0,Female,North,Graduate,Salaried,149896.56945856768,227045.15434892356,Other,708.4527522197862,1,104,44.382760479835795,2021-07-31,0
CUST00861,62.0,Female,West,Graduate,Self-Employed,72358.22841510936,94750.10227830205,Other,827.4752028242431,4,42,19.9953157956209,2022-06-02,1
CUST00862,39.0,Female,South,Graduate,Salaried,93633.66378077485,365211.79659682047,Education,579.6094235640414,7,148,21.90782166390574,2020-05-17,1
CUST00863,59.0,Male,East,Secondary,Unemployed,362928.8007587495,335377.2427608408,Education,766.7374271577593,4,128,27.095287403753343,2018-12-06,1
CUST00864,41.0,Male,South,Graduate,Salaried,420153.5467142735,98759.23332521156,Business,576.8868844189144,9,153,30.430918730473095,2022-01-27,0
CUST00865,27.0,Male,South,Post-Graduate,Salaried,32496.717429749202,73750.09706203187,Other,690.0256745964697,11,96,5.521369227753374,2023-07-14,1
CUST00866,63.0,Male,East,Post-Graduate,Salaried,157968.953976045,91099.84880362748,Other,721.3873953247587,7,101,21.624185958007526,2017-05-05,1
CUST00867,,Male,North,Primary,Salaried,,91795.19011922047,Business,410.4879925706854,7,10,5.105229024388399,2025-02-14,1
CUST00868,62.0,Female,North,Secondary,Self-Employed,,243015.44553556968,Other,722.8965038466226,8,173,11.393632634739781,2018-09-12,1
CUST00869,62.0,Female,West,Secondary,Salaried,61778.22117236964,353127.74626622593,Home,760.765575283951,9,131,21.124391565946947,2019-02-21,1
CUST00870,24.0,Male,West,Graduate,Salaried,84467.31345899543,241605.88575370598,Education,737.6705402778994,5,19,33.06023200701377,2024-07-25,0
CUST00871,64.0,Male,South,Post-Graduate,Self-Employed,257589.59163639403,144625.64028460887,Education,,11,112,28.59935464951984,2022-03-04,1
CUST00872,40.0,Male,South,Secondary,Unemployed,159735.89516595847,193155.18911413793,Education,727.2141826804713,3,135,5.622644969889527,2023-12-22,1
CUST00873,31.0,Male,East,Graduate,Self-Employed,165600.59387560096,105357.11814633198,Car,607.0235918917988,11,47,47.729448704370455,2025-09-05,1
CUST00874,26.0,Female,South,Post-Graduate,Salaried,42203.72501070747,281701.70961929054,Home,,10,51,19.879907714284993,2018-02-19,1
CUST00875,43.0,Male,North,Graduate,Self-Employed,49479.204940068266,201998.28171610905,Home,602.4826975555668,2,103,33.46154179043382,2023-04-29,1
CUST00876,30.0,Male,North,Graduate,Salaried,17971.68610592239,239569.51182995344,Business,656.5934339956783,11,18,14.63059665156274,2024-11-23,1
CUST00877,54.0,Male,East,Graduate,Salaried,60740.83631966942,113123.12984063823,Car,716.5426618720988,4,198,31.526103068491363,2026-01-12,1
CUST00878,36.0,Female,East,Graduate,Salaried,175259.3072374185,149597.16690848384,Other,685.8464659317368,5,161,51.23492200305838,2020-10-03,1
CUST00879,45.0,Female,North,Secondary,Salaried,134614.16244931798,233873.7151911525,Home,758.0905593480131,2,136,27.80673788599246,2023-12-17,1
CUST00880,51.0,Male,North,Graduate,Salaried,86430.16641957303,334956.6668526634,Car,849.0939756671014,1,158,15.751119537879967,2020-06-20,1
CUST00881,57.0,Male,North,Graduate,Salaried,97403.73440108223,120084.40148918667,Car,559.0108846438881,6,119,14.25346737889799,2026-05-11,1
CUST00882,60.0,Female,East,Post-Graduate,Self-Employed,652948.6495703689,1923520.1854894904,Home,623.733110495225,10,144,22.84727323906531,2022-07-29,1
CUST00883,27.0,Other,North,Graduate,Salaried,111619.97824511306,114001.18267841237,Business,675.3102690049848,4,6,27.690742329652135,2023-08-22,0
CUST00884,36.0,Male,North,Graduate,Salaried,156299.1327372827,469112.02886181005,Car,612.9447245354608,8,149,8.575462345408377,2020-03-30,1
CUST00885,59.0,Female,West,Secondary,Salaried,,132268.29092969015,Education,643.9434985201681,2,39,17.656126281407047,2017-10-25,1
CUST00886,60.0,Female,North,Graduate,Unemployed,118159.2550622911,224527.30105331365,Car,,7,14,52.80604060827005,2025-02-09,1
CUST00887,43.0,,East,Primary,Salaried,172725.8479463812,176805.37098820542,Other,701.4326665093414,5,116,19.45413159564688,2023-08-02,1
CUST00888,24.0,,North,Secondary,Salaried,76952.20752362751,598781.2154312439,Home,669.7866184244707,3,175,3.137966560534934,2024-02-11,0
CUST00889,,Female,North,Graduate,Self-Employed,150304.77834310694,182581.2948424536,Other,661.8184402611384,11,25,13.945957206559079,2016-12-03,0
CUST00890,,Male,North,Post-Graduate,Self-Employed,534342.6969444439,125802.93938360219,Business,632.0903892405107,11,19,24.627141082518058,2017-06-25,1
CUST00891,52.0,Female,East,Primary,Salaried,92725.08547858748,224078.84517813494,Education,762.3618271558174,8,167,17.7797786867308,2017-09-08,0
CUST00892,23.0,Male,West,Graduate,Self-Employed,124989.40216412632,221598.04982496556,Home,783.0711069274398,4,116,39.94584897869793,2017-06-03,1
CUST00893,,Female,West,Post-Graduate,Self-Employed,63396.61512491663,150431.79455465733,Car,731.5051202886776,9,130,39.431139706661504,2021-11-15,0
CUST00894,30.0,Male,South,Secondary,Self-Employed,110056.6703994053,94147.41409284362,Education,558.0498729707236,5,89,2.1722598336025425,2020-08-02,1
CUST00895,43.0,Female,East,Graduate,Salaried,130113.57150240379,124991.44442035297,Car,629.0231655972423,8,89,25.49449489445414,2024-08-06,1
CUST00896,40.0,Female,North,Graduate,Self-Employed,110957.81956570079,252900.0104737028,Business,665.9732767818308,6,192,11.520296752830749,2023-08-08,1
CUST00897,58.0,Male,South,Graduate,Salaried,53539.919213573325,67932.88604681878,Home,574.7444377662212,11,176,10.406166189156638,2017-08-24,0
CUST00898,31.0,Female,West,Secondary,Salaried,111727.37853813022,143771.00220842115,Business,656.3266963783143,4,9,59.35636271771894,2017-04-22,1
CUST00899,42.0,Male,North,Secondary,Salaried,237356.2754392114,267649.06994111516,Business,651.7777434027395,1,121,15.600480925979324,2022-07-13,0
CUST00900,38.0,Female,North,Graduate,Salaried,129208.34508794267,155321.41445199755,Business,736.7310539669785,3,150,11.394598492701503,2023-11-21,0
CUST00901,24.0,Male,North,Graduate,Salaried,,482557.3581913479,Business,610.1367648257094,1,153,32.2041647534774,2023-07-01,1
CUST00902,28.0,Male,North,Primary,Self-Employed,85630.15841326483,68028.01467625135,Car,743.0642310618956,2,76,48.08339098593076,2025-12-29,1
CUST00903,62.0,Female,North,Graduate,Salaried,154807.88006490815,100641.10640259102,Other,573.4105571064491,9,78,9.447467377958224,2025-05-18,0
CUST00904,58.0,Male,East,Primary,Salaried,116723.2121474632,51158.45720039416,Car,584.5728641870917,11,55,12.348497921390434,2024-04-01,1
CUST00905,57.0,Female,South,Graduate,Salaried,55795.78245045505,441019.90231323906,Education,619.651015381441,2,173,29.42400230616854,2021-07-16,0
CUST00906,24.0,Male,West,Secondary,Salaried,,101468.77803976958,Business,653.8297509331846,3,28,63.151987514167985,2019-11-19,1
CUST00907,34.0,Male,West,Post-Graduate,Unemployed,54446.94400190473,60266.96232744599,Education,456.6790078877922,5,156,30.351356543129558,2024-06-06,0
CUST00908,62.0,Male,South,Secondary,,67526.25978572259,119855.28585209143,Car,,11,42,56.56975822865379,2023-01-08,1
CUST00909,51.0,Female,South,Secondary,Salaried,110591.33110309344,648902.0031420398,Business,786.7474025396601,2,48,64.20299221182523,2025-05-09,0
CUST00910,44.0,Male,South,Secondary,Salaried,117988.98646247886,120283.59856017865,Car,,9,189,32.83843144650637,2017-12-20,1
CUST00911,,Male,East,Secondary,Salaried,48361.55800173703,166144.74171645404,Business,633.146405855587,0,191,37.67705822363964,2020-03-10,1
CUST00912,51.0,Male,South,Post-Graduate,Salaried,185793.5635067197,243399.77911167606,Car,563.2327134184326,0,166,18.452661377260853,2018-02-03,1
CUST00913,50.0,Male,East,Post-Graduate,Self-Employed,139135.5291561491,149143.6970544263,Home,,8,79,41.9572940660775,2016-08-29,0
CUST00914,29.0,Other,South,Secondary,,64677.12988495734,164825.9503319078,Other,518.5581100227746,8,99,14.158665825360389,2017-08-24,1
CUST00915,,Other,East,Graduate,Salaried,39239.89045977783,121686.38368663206,Other,639.5328099994498,4,27,12.68491719144591,2017-08-12,1
CUST00916,54.0,Male,South,Graduate,,90495.667222834,76431.55293108198,Business,818.5528014761014,8,128,45.09169341674394,2025-02-09,1
CUST00917,41.0,Female,South,Post-Graduate,Self-Employed,75541.22190087168,64649.12686349319,Home,432.63412874948745,10,90,16.76802152975113,2019-04-05,1
CUST00918,50.0,Male,West,Graduate,Self-Employed,105649.70958837023,135639.66274407122,Education,706.017431138805,6,47,31.12703131543445,2025-09-12,1
CUST00919,50.0,Female,West,Secondary,Salaried,79390.18327897327,169790.37879538396,Home,595.7827670091247,8,44,39.07657741344332,2018-01-20,0
CUST00920,42.0,Female,North,Graduate,Salaried,29599.888800137804,130704.2922290128,Business,623.1604032777326,11,51,17.31158236047595,2021-03-20,1
CUST00921,22.0,Female,West,Graduate,Salaried,78197.41244280829,65863.28963365678,Home,574.984089076479,6,173,9.949405575423457,2017-11-30,1
CUST00922,55.0,Male,South,Primary,Self-Employed,82176.81894950615,179997.8250302534,Education,540.6048966810476,8,179,3.6005996836174115,2025-02-11,0
CUST00923,,Female,West,Graduate,Self-Employed,144378.93493739818,367563.893156349,Business,660.0509790937857,1,24,13.91470264482049,2026-05-07,1
CUST00924,35.0,Male,West,Secondary,,64930.98367947456,153687.5221749375,Other,671.0242789175735,10,113,65.10126073390347,2016-11-05,1
CUST00925,58.0,Other,South,Graduate,Salaried,270277.5854258712,121812.06817082915,Home,703.4672046975433,10,197,14.102922059165786,2022-12-25,1
CUST00926,56.0,Male,North,Primary,Unemployed,,157905.64970536027,Other,515.1805035113448,7,72,4.467658056046122,2021-02-11,1
CUST00927,45.0,Female,South,Graduate,Self-Employed,,93695.93439759844,Other,719.917786678247,6,28,55.82407707059252,2025-07-07,0
CUST00928,22.0,Female,East,Graduate,Unemployed,86284.79013714122,90721.57095653379,Car,721.3446043404147,5,40,11.62049364582947,2020-07-23,1
CUST00929,27.0,Female,East,Graduate,Self-Employed,165338.6251373923,203965.68421560907,Education,683.9594949145178,4,49,38.65551419436775,2021-03-08,1
CUST00930,25.0,Male,South,Primary,Salaried,103557.35475614936,267041.8761282899,Home,616.3230706345231,3,134,4.990729557129281,2016-08-26,0
CUST00931,,Female,North,Graduate,,195581.67021124414,151213.92331472112,Other,674.6744693751156,6,32,34.23308861589597,2021-10-12,1
CUST00932,22.0,Male,West,Graduate,Self-Employed,78243.63954027298,60664.71315873129,Other,637.1640754551743,2,158,52.81057611267155,2021-05-10,0
CUST00933,,Female,West,Graduate,Salaried,,194205.94813190796,Education,727.4813063988005,7,27,12.131372237284966,2024-04-07,0
CUST00934,52.0,Male,East,Graduate,Salaried,231492.45781911328,457572.71235061163,Other,620.6764561658573,1,168,10.24993495472728,2017-07-25,1
CUST00935,57.0,Male,North,Graduate,,,144069.47367296056,Other,658.6419544061334,0,95,31.506405032759233,2019-03-10,1
CUST00936,30.0,Male,South,Post-Graduate,Salaried,112750.76972541,148906.98262465844,Other,510.9342396023087,10,138,21.00626037915715,2018-03-05,1
CUST00937,62.0,Male,North,Secondary,Self-Employed,,105206.80199503773,Other,674.4239831352177,1,167,39.09156062663104,2025-07-03,1
CUST00938,44.0,Male,West,Post-Graduate,Salaried,53147.52703976069,207042.01008907447,Car,590.0356439276211,8,107,49.47037883983461,2026-01-29,1
CUST00939,52.0,Male,North,Graduate,Unemployed,141109.9338944604,116367.46533197138,Car,690.9972973888456,4,42,27.84648130919117,2017-08-09,0
CUST00940,,Male,East,Primary,Salaried,,271237.7302830816,Business,713.0739916198268,10,167,52.52811563715021,2021-11-25,1
CUST00941,42.0,Female,South,Primary,Salaried,91189.80537208362,117149.91598256648,Home,601.2021646324279,7,98,44.28309521790087,2018-08-09,1
CUST00942,24.0,Female,East,Secondary,Self-Employed,103091.00071393442,193086.9209385952,Education,652.4950641974174,2,57,10.51226205039511,2021-05-21,1
CUST00943,47.0,Male,East,Graduate,Salaried,40129.49516259372,159026.777181607,Business,663.9595929082607,6,42,24.24827303379749,2018-03-26,1
CUST00944,27.0,Male,West,Graduate,Self-Employed,61864.25166443109,354178.32550887146,Car,679.4450985546657,1,191,9.731858362921995,2018-09-03,1
CUST00945,41.0,Male,North,Graduate,Self-Employed,222046.8635054232,199733.58711106997,Car,713.1886260515132,7,47,38.41995748467242,2017-11-11,1
CUST00946,,Male,North,Graduate,Salaried,167999.23640233633,325625.6408543012,Car,702.720894109077,6,107,33.80427433829219,2020-02-05,1
CUST00947,62.0,Female,North,Graduate,Salaried,95074.51709697071,171838.73871379794,Business,619.6087754201494,11,118,24.237833015593203,2026-07-02,0
CUST00948,44.0,Female,West,Secondary,Salaried,114219.12997688165,149436.9508992181,Car,777.8657543323284,4,8,18.21250741571031,2019-07-28,0
CUST00949,36.0,Male,West,Secondary,Salaried,,159676.41102268937,Business,710.1589980896641,11,9,17.116276299390954,2018-04-16,1
CUST00950,52.0,Male,East,Graduate,,222782.23117461795,110668.59671911501,Car,762.4115513801621,10,72,15.300228479065995,2023-06-06,1
CUST00951,25.0,Male,East,Primary,Self-Employed,87534.51514116727,212316.7180435084,Other,677.7365378697535,3,127,28.36844180288076,2019-03-07,1
CUST00952,32.0,Female,East,Secondary,Self-Employed,113448.61195601415,115245.60545599663,Other,682.4644364222833,0,177,11.521873962180516,2020-06-06,1
CUST00953,23.0,Other,North,Graduate,Self-Employed,196342.9367262142,172168.94649299714,Home,640.6247158876365,4,84,19.926032687927073,2020-11-30,1
CUST00954,37.0,Male,West,Graduate,Salaried,61918.67497749942,249596.52253575934,Car,614.4980417249843,11,157,12.563409856478378,2025-05-14,1
CUST00955,52.0,Male,South,Post-Graduate,Unemployed,251518.92411925277,359250.2338528567,Home,728.0270544883494,8,15,64.3345940905428,2019-09-05,1
CUST00956,60.0,Female,South,Post-Graduate,Self-Employed,,176562.47203419698,Business,671.1672499665133,9,161,13.982261281501735,2023-12-17,1
