customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,city,state,account_type,kyc_verified,total_paid_on_time,avg_emi,avg_outstanding,avg_repo_rate,avg_inflation,avg_gdp_growth,income_was_missing,join_year,join_month,join_day,join_weekday,customer_tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,repay_bin,good_credit,transaction_qbin,transaction_kmeans_bin,debt_to_income,avg_monthly_trans,spending_pct
CUST00057,0.5106995980343123,Female,North,Graduate,Salaried,0.0494042577519916,1.5264336022038336,Car,0.9232483087383488,0.4325440993747302,-0.2724902759229858,-1.1187967195018642,2017-08-28,0,Nagaon,Tripura,Savings,False,2,28358.306666666667,182479.94499999998,6.52,4.820833333333334,6.12,0,2017,8,28,0,3285,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,1,1,3,2.968097454017117,14.166666666666666,9.899450184144955
CUST00058,-1.2305649183082372,Male,North,Graduate,Salaried,-0.49999850017025466,6.216083252814687,Other,1.6759350474531025,-1.3034188412596384,0.15775752816593908,1.5392480325773492,2024-06-15,1,Aurangabad,Madhya Pradesh,Savings,True,3,25238.923333333336,239345.87666666668,6.52,4.820833333333334,6.12,1,2024,6,15,5,802,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,Low,1,2,0,14.248339689387352,18.166666666666668,53.050863386050025
CUST00059,-0.567226054939647,Male,North,Graduate,Self-Employed,-0.644592114466198,-0.5289611986530828,Car,-0.21805425771272968,0.721871256147125,0.5700783404178255,-0.47635712445544093,2026-02-25,1,Bellary,Kerala,Savings,True,3,22468.97,226457.19333333336,6.52,4.820833333333334,6.12,0,2026,2,25,2,182,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,2,0,3.3241335655386925,22.0,20.328987309668346
CUST00060,1.5886252510082715,Other,South,Graduate,Salaried,-0.43375355803673243,0.1957895133577776,Home,-0.37085788299905936,0.4325440993747302,1.556062891454945,0.07127961166156184,2021-05-25,1,Panvel,Sikkim,NRI,True,4,19418.535,188518.20333333334,6.52,4.820833333333334,6.12,0,2021,5,25,1,1919,2.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,3.320035974018466,31.166666666666668,29.21946933268253
CUST00061,1.1740384614029027,Male,South,Post-Graduate,Salaried,2.9067918181055292,-0.3367890329385058,Education,-0.25825055384860157,-1.0140916844872436,1.591916875129022,-0.49727054002766835,2023-12-08,0,Tadipatri,Maharashtra,NRI,False,4,25453.043333333335,321411.96166666667,6.52,4.820833333333334,6.12,0,2023,12,8,4,992,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium,Low,0,3,1,0.24044987586884828,31.5,19.98947329805721
CUST00062,-1.1476475603871634,Male,South,Post-Graduate,Salaried,0.041708306249032434,-0.23387822971448147,Other,0.6950669600405378,-0.4354373709424541,-0.4517601942933712,1.5981196173028926,2019-07-05,1,Pali,Punjab,NRI,True,4,29753.51833333333,236708.72,6.52,4.820833333333334,6.12,0,2019,7,5,4,2609,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,1,1,3,1.1131917392366537,12.5,54.00660052191115
CUST00063,-0.9818128445450158,Female,West,Graduate,Self-Employed,2.2581644042985247,-0.6467087623531909,Business,-0.303118168514058,0.721871256147125,-0.18285531673779315,1.3213301045216277,2026-01-30,1,Jabalpur,Meghalaya,Current,False,4,21996.778333333332,234428.1066666667,6.52,4.820833333333334,6.12,0,2026,1,30,4,208,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High,0,1,3,0.19461333884977888,15.0,49.51312514809156
CUST00064,-0.567226054939647,Female,South,Graduate,Salaried,0.06143621932241556,-0.33432330390995274,Education,-0.41620072490827215,-1.5927459980320333,1.0361801281808274,0.21356052121838648,2019-06-22,0,Cuttack,Bihar,NRI,False,2,26129.923333333336,206034.2616666667,6.52,4.820833333333334,6.12,0,2019,6,22,5,2622,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,None,0,3,1,0.9844020024994151,26.333333333333332,31.52929587500346
CUST00065,-0.31847398117642556,Female,South,Graduate,Salaried,0.4717148204138939,-0.25932906512272225,Other,0.09251247200072944,0.721871256147125,0.7852022424622879,2.5440832156088975,2021-08-30,1,Ratlam,Himachal Pradesh,NRI,False,6,24402.851666666666,164986.44,6.52,4.820833333333334,6.12,0,2021,8,30,0,1822,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,2,0,0.7357066677775923,24.0,69.3636279280648
CUST00066,1.2569558193239765,Male,East,Graduate,Self-Employed,0.027581820989050494,-0.33710392923643734,Home,-0.6632263692632029,-0.7247645277148489,-0.4517601942933712,0.42947077612178636,2018-01-07,1,Udupi,Uttar Pradesh,NRI,True,6,27862.521666666667,261324.99833333332,6.52,4.820833333333334,6.12,0,2018,1,7,6,3153,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,1,3,1.018873134991809,12.5,35.034441007182785
CUST00067,1.5886252510082715,Male,North,Secondary,Salaried,-0.1668887109463398,-0.5309803334827734,Home,1.4497664998039312,-0.7247645277148489,-0.8999349902193347,-0.4043805215803301,2025-03-03,0,Morena,Jharkhand,NRI,True,3,29107.706666666665,258462.2666666667,6.52,4.820833333333334,6.12,0,2025,3,3,0,541,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,1,0,2,1.034892089948245,8.333333333333334,21.49747483385461
CUST00068,1.754459966850419,Other,West,Secondary,Salaried,-0.537560435846956,-0.11966402823387333,Education,0.6556198846478943,-0.7247645277148489,-0.8820079983822962,-0.5498169948054538,2019-04-03,0,Machilipatnam,Himachal Pradesh,NRI,False,5,30385.975000000002,270129.825,6.52,4.820833333333334,6.12,0,2019,4,3,2,2702,1.0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,1,1,2,3.444642913239135,8.5,19.13642002247268
CUST00069,1.091121103481829,Male,North,Secondary,Salaried,-0.5089673806291284,-0.645132201798011,Other,-1.9536401187171022,1.0111984129195197,-0.3083442595970629,-1.49862531800322,2019-08-19,0,Nadiad,Goa,NRI,False,3,26396.903333333332,277041.0833333333,6.52,4.820833333333334,6.12,0,2019,8,19,0,2564,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,1,3,1.726951186204929,13.833333333333334,3.733210587534861
CUST00070,-1.6451517079136062,Female,West,Secondary,Salaried,0.3784226250256107,-0.7152262726515585,Business,-0.5474857981024778,1.5898527264643094,1.2513040302252898,0.9827087000336653,2021-06-02,1,Vijayanagaram,Mizoram,Savings,False,5,26860.084999999995,328991.885,6.52,4.820833333333334,6.12,0,2021,6,2,2,1911,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,0,3,1,0.4363662219324513,28.333333333333332,44.01585421890969
CUST00071,0.0,Female,West,Secondary,Self-Employed,0.07361630170645435,0.1514999109544051,Business,-2.128298499996719,0.721871256147125,0.9465451689956348,0.015922317439010788,2020-08-04,1,Singrauli,Telangana,Current,True,6,24734.255,264914.4583333333,6.52,4.820833333333334,6.12,0,2020,8,4,1,2213,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,0,3,1,1.4727808325431806,25.5,28.320784133771497
CUST00072,-0.567226054939647,Female,North,Secondary,Salaried,0.1326609505301555,0.08746418496126344,Car,-0.21364302779671995,-0.14611021417005934,0.821056226136365,-0.6190351127598812,2019-05-08,1,Hubli–Dharwad,West Bengal,Current,True,5,21738.94,207191.2383333333,6.52,4.820833333333334,6.12,1,2019,5,8,2,2667,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,2,0,2.136331175553147,24.333333333333332,18.012714484191854
CUST00073,1.2569558193239765,Male,North,Primary,Salaried,-0.405524989941892,-0.75539051041185,Education,-0.529631505213921,1.3005255696919145,0.6059323240919026,-0.58884204662818,2020-05-12,1,Nagpur,Tamil Nadu,NRI,False,5,29972.38666666667,217610.41833333333,6.52,4.820833333333334,6.12,0,2020,5,12,1,2297,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,2,0,1.1017837641561596,22.333333333333332,18.50287683810344
CUST00074,1.422790535166124,Male,West,Primary,Self-Employed,-0.20508134290376123,-0.8749951139353238,Other,0.866989085883732,0.4325440993747302,0.552151348580787,-0.768515411845497,2023-03-20,1,Kumbakonam,Gujarat,NRI,True,5,38674.13166666667,188438.91666666666,6.52,4.820833333333334,6.12,1,2023,3,20,0,1255,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,High,1,2,0,0.6284098748526972,21.833333333333332,15.586011116484396
CUST00075,1.1740384614029027,Female,East,Post-Graduate,Self-Employed,-0.5532883696404074,-0.6714675628246971,Education,-0.9305544760190496,1.5898527264643094,0.22946549551409323,-0.6127395890609905,2023-08-25,0,Kakinada,Chhattisgarh,NRI,True,3,19982.985,131450.92166666666,6.52,4.820833333333334,6.12,0,2023,8,25,4,1097,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,2,0,1.8929210571712152,18.833333333333332,18.114917708663796
CUST00076,-1.3963996341503848,Female,East,Graduate,Self-Employed,0.9828009994178755,-0.3370806039492421,Business,0.3985877587387153,-0.7247645277148489,0.4087354138844786,-1.0880690039786924,2020-05-16,0,Gaya,Tripura,NRI,False,3,21539.015,151860.35833333334,6.52,4.820833333333334,6.12,0,2020,5,16,5,2293,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Medium,0,2,0,0.4911507522806997,20.5,10.398292180034517
CUST00077,-0.567226054939647,Female,West,Secondary,Salaried,-0.5896984915490066,0.5070828765036658,Other,0.5883207874252147,-1.0140916844872436,0.08604956081778493,0.615406522617985,2023-08-08,1,Bhusawal,Haryana,NRI,True,5,29770.843333333334,211840.11166666666,6.52,4.820833333333334,6.12,0,2023,8,8,1,1114,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,Low,0,2,0,6.330797966900365,17.5,38.05297191031599
CUST00078,0.4277822401132385,Male,North,Graduate,Salaried,-0.20508134290376123,-0.3484880532287049,Home,0.26183428637563333,-1.5927459980320333,1.1616690710400972,1.4101871534771215,2018-10-23,0,Fatehpur,Uttarakhand,Savings,False,2,36413.00666666667,213247.58,6.52,4.820833333333334,6.12,0,2018,10,23,1,2864,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,None,0,3,1,1.3633307437349602,27.5,50.95565437277113
CUST00079,-0.48430869701857315,Male,South,Secondary,Salaried,0.21074838255664768,-0.5945911135383847,Home,1.186787795972738,1.0111984129195197,-1.6170146637008762,0.2534411551971721,2020-02-05,1,Bhavnagar,Rajasthan,Savings,True,3,35531.855,293300.6433333333,6.52,4.820833333333334,6.12,0,2020,2,5,2,2394,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,1,0,2,0.6131458500741824,1.6666666666666667,32.17672881014361
CUST00080,1.1740384614029027,Female,North,Post-Graduate,Self-Employed,-0.3055492912509033,-0.197653007097608,Other,2.159130969758376,0.14321694260233545,0.5342243567437484,0.13160786647590483,2023-02-13,1,Jamalpur,Tamil Nadu,NRI,False,3,15596.038333333332,195468.39,6.52,4.820833333333334,6.12,1,2023,2,13,0,1290,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,1,2,0,1.6896273122371894,21.666666666666668,30.198854442435547
CUST00081,1.3398731772450503,Female,West,Graduate,Salaried,-0.20695675985882997,-0.3303507259624569,Education,0.10966777060566922,-0.7247645277148489,0.12190354449186201,-0.004675148895822966,2021-08-24,0,Agartala,Assam,Current,True,4,37938.82833333333,312602.1866666667,6.52,4.820833333333334,6.12,0,2021,8,24,1,1828,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,0,2,0,1.3939711135818227,17.833333333333332,27.986399327032828
CUST00082,-0.31847398117642556,Female,East,Primary,Salaried,0.1922406959358308,-0.774154465127878,Education,0.41686258069403026,0.4325440993747302,-1.0612779167526816,-1.4036428361679507,2019-09-24,1,Tezpur,Karnataka,Savings,False,4,35595.54,200300.915,6.52,4.820833333333334,6.12,1,2019,9,24,1,2528,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,0,2,0.7864007244268351,6.833333333333333,5.2751817365947336
CUST00083,1.091121103481829,Male,South,Graduate,Salaried,-0.2712010857197934,2.751344130441028,Home,-0.9297777926942496,-1.0140916844872436,0.821056226136365,-0.0007456279980269068,2023-05-23,0,Darbhanga,Kerala,Current,True,3,27881.096666666665,225860.29333333333,6.52,4.820833333333334,6.12,0,2023,5,23,1,1191,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,Low,0,2,0,6.582406788063927,24.333333333333332,28.05019222585956
CUST00084,0.26194752427109097,Female,North,Post-Graduate,Unemployed,2.413326746165271,-0.7658523565491762,Home,-1.0756519700122824,-1.5927459980320333,-1.0612779167526816,-0.3216855410685018,2018-08-15,0,Darbhanga,Maharashtra,Savings,True,5,26303.468333333334,305464.44166666665,6.52,4.820833333333334,6.12,0,2018,8,15,2,2933,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,None,0,0,2,0.15029693176190176,6.833333333333333,22.83996738255909
CUST00085,0.01319545050786959,Female,South,Post-Graduate,Salaried,-0.6461443693440213,2.183482980087485,Business,1.0754345897124362,-0.4354373709424541,-1.5811606800267992,0.9089436929115952,2017-07-08,1,Dindigul,Madhya Pradesh,NRI,True,5,27765.916666666668,168646.34666666665,6.52,4.820833333333334,6.12,0,2017,7,8,5,3336,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,0,2,15.503375195414309,2.0,42.81833325931109
CUST00086,0.7594516717975337,Female,South,Graduate,Salaried,0.2442517237089177,0.2630291314730361,Other,0.9368331619365745,-1.3034188412596384,-0.34419824327113996,-0.3853005695242514,2019-11-14,0,Latur,Haryana,Savings,False,2,26873.878333333338,162930.76333333334,6.52,4.820833333333334,6.12,0,2019,11,14,3,2477,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,Low,1,1,3,1.3427882493077272,13.5,21.80722390576183
CUST00087,1.2569558193239765,Male,East,Graduate,Salaried,-0.3333026028710203,-0.5320334324307452,Education,-1.08622899161768,-1.0140916844872436,0.8031292342993265,0.566933927942709,2020-02-10,1,Sultan Pur Majra,Uttarakhand,Savings,True,5,26410.94,278108.76833333337,6.52,4.820833333333334,6.12,0,2020,2,10,0,2389,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,Low,0,2,0,1.35908513218285,24.166666666666668,37.26605477501752
CUST00088,0.0,Male,East,Secondary,Self-Employed,0.06945795811939023,0.4664658618454725,Business,-1.3780902226917495,-0.14611021417005934,-1.007496941241566,0.06143512537791739,2022-04-30,1,Kolkata,Meghalaya,Savings,False,3,32547.938333333335,110806.28833333333,6.52,4.820833333333334,6.12,0,2022,4,30,5,1579,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,1.8057480601692717,7.333333333333333,29.059651295362528
CUST00089,0.09611280842894337,Female,West,Post-Graduate,Self-Employed,-0.09803143849557311,-0.5224257761953863,Education,-0.6872170214745627,-1.0140916844872436,0.19361151184001615,-0.4635304415143666,2021-06-05,1,Karnal,Meghalaya,NRI,True,4,34544.965000000004,172718.20666666667,6.52,4.820833333333334,6.12,0,2021,6,5,5,1908,3.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Low,0,2,0,0.9523523392913932,18.5,20.53721912937987
CUST00090,-0.48430869701857315,Male,South,Secondary,Salaried,-0.48408715258188934,0.4378755356781885,Home,-0.15570941550004105,-1.0140916844872436,-0.07529336571556192,0.5881630931692822,2018-06-27,0,Bettiah,Kerala,Current,False,4,34937.67,250406.28666666665,6.52,4.820833333333334,6.12,0,2018,6,27,2,2982,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,Low,0,1,3,4.381837642482224,16.0,37.61069475141626
CUST00091,-1.313482276229311,Male,North,Post-Graduate,Self-Employed,-0.18933432990780868,-0.23384932495808383,Other,-0.436201883465608,1.5898527264643094,1.6098438669660606,1.8781557411931085,2019-05-12,0,Karnal,Punjab,Savings,True,5,26791.411666666667,193648.27333333335,6.52,4.820833333333334,6.12,0,2019,5,12,6,2663,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,3,1,1.4959277208893353,31.666666666666668,58.552782253424176
CUST00092,-0.567226054939647,Other,East,Graduate,Unemployed,-0.6692550805641693,-0.5558752110283592,Car,0.16055262295268827,-0.14611021417005934,-1.4018907616564138,-1.4020309765523296,2018-11-12,0,Jalna,Rajasthan,NRI,False,5,29084.581666666665,319523.835,6.52,4.820833333333334,6.12,0,2018,11,12,0,2844,2.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,3.6156959776221353,3.6666666666666665,5.301349098992494
CUST00093,-0.31847398117642556,Male,West,Graduate,Salaried,-0.020137192561718077,0.13044570897105612,Other,0.9531096834682569,-0.4354373709424541,-0.7027380800119107,0.2666401740029484,2016-11-22,1,Gandhidham,Rajasthan,Current,False,4,31883.166666666668,261238.33166666667,6.52,4.820833333333334,6.12,0,2016,11,22,1,3564,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,Medium,1,1,3,1.6127722922256302,10.166666666666666,32.391005230396594
CUST00094,1.3398731772450503,Female,East,Graduate,Salaried,-0.16085908388339348,-0.20360387149178463,Car,0.4764968965828417,1.0111984129195197,-0.23663629224890875,1.5029127651131564,2024-08-18,0,Amaravati,Jharkhand,Current,False,3,39395.49,277405.6616666667,6.52,4.820833333333334,6.12,0,2024,8,18,6,738,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,1,3,1.4767684726018193,14.5,52.46098688418803
CUST00095,-0.7330607707817945,Male,West,Secondary,Salaried,-0.0020713135316277618,-0.054255408534217564,Business,0.5540364863098403,0.721871256147125,1.2513040302252898,-1.0239332116633701,2025-01-15,1,Chapra,Odisha,Savings,True,3,26590.725000000002,115977.36666666668,6.52,4.820833333333334,6.12,0,2025,1,15,2,588,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,0,3,1,1.3715354510696363,28.333333333333332,11.43948987735138
CUST00096,0.17903016635001717,Female,South,Secondary,Self-Employed,0.2438469966160756,-0.16095759235714133,Car,-2.5758245067917915,-1.5927459980320333,-1.1509128759378742,-1.219038480917521,2017-03-09,1,Kumbakonam,Tripura,Savings,True,3,32659.90166666667,199044.57166666666,6.52,4.820833333333334,6.12,0,2017,3,9,3,3457,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,None,0,0,2,0.973241669071199,6.0,8.272098476258856
CUST00097,-0.7330607707817945,Other,East,Secondary,Salaried,-0.13104618955842962,-0.16679239602752635,Car,-1.69832227656682,-1.0140916844872436,1.753259801662369,-0.8913757755075061,2021-08-15,1,Thrissur,Madhya Pradesh,Current,True,2,31928.710000000003,119075.04666666668,6.52,4.820833333333334,6.12,0,2021,8,15,6,1837,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,0,3,1,1.4651056521835562,33.0,13.591462938027812
CUST00098,-1.72806906583468,Male,South,Secondary,Self-Employed,-0.22117958007960858,0.21796887245378188,Business,-0.8419680569868984,-1.0140916844872436,-1.276401818797144,0.8017180595607085,2023-01-17,1,Mangalore,Tripura,NRI,True,5,33007.35666666667,259134.92166666666,6.52,4.820833333333334,6.12,0,2023,1,17,1,1317,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,Low,0,0,2,2.251088829488096,4.833333333333333,41.07760349660084
CUST00099,1.1740384614029027,Male,North,Graduate,Self-Employed,-0.516129024152208,2.368058813345069,Other,-0.6690483823139097,1.3005255696919145,1.6098438669660606,-1.1792061517292605,2026-03-15,1,Dhanbad,Himachal Pradesh,NRI,True,4,29669.021666666667,320544.975,6.52,4.820833333333334,6.12,0,2026,3,15,6,164,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,3,1,10.18104073892414,31.666666666666668,8.918747218441398
CUST00100,-0.31847398117642556,Male,North,Secondary,Salaried,-0.47931784615867473,0.5933061141260997,Business,0.8721988652287702,-0.14611021417005934,-1.1329858841008356,2.102962891456428,2021-04-02,1,Ujjain,Rajasthan,Savings,True,4,26989.513333333332,319770.14499999996,6.52,4.820833333333334,6.12,0,2021,4,2,4,1972,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,0,2,4.719547269448314,6.166666666666667,62.202361977078944
CUST00101,0.9252863876396813,Male,North,Primary,Unemployed,0.3325152414332239,-0.15864791916794943,Home,-0.9283367995591094,0.4325440993747302,-0.14700133306371607,-1.4732622386804044,2020-12-24,1,Phusro,Jharkhand,NRI,True,3,24812.84,298725.33666666667,6.52,4.820833333333334,6.12,0,2020,12,24,3,2071,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,1,3,0.9028280520911545,15.333333333333334,4.144961636901274
CUST00102,1.3398731772450503,Female,East,Post-Graduate,Salaried,0.5253979786348691,-0.418889741232576,Home,0.6910691579114002,-1.0140916844872436,1.753259801662369,0.7283438429497641,2025-02-02,0,Thoothukudi,Telangana,Savings,True,2,31207.795,309510.52999999997,6.52,4.820833333333334,6.12,0,2025,2,2,6,570,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Low,1,3,1,0.5962418057676667,33.0,39.88642673523584
CUST00103,1.754459966850419,Female,South,Post-Graduate,Salaried,-0.35359568137280684,-0.3704810962058602,Car,-0.8300767110495764,-1.0140916844872436,1.1078880955289816,-0.9365416537131941,2019-10-14,0,Ludhiana,Kerala,Savings,False,5,31133.785,251717.14333333334,6.52,4.820833333333334,6.12,0,2019,10,14,0,2508,3.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,0,3,1,1.7202800838679773,27.0,12.858227927008524
CUST00104,-1.313482276229311,Male,East,Post-Graduate,Self-Employed,-0.2592170016667482,-0.7418150181443955,Business,-1.265645081249383,-0.14611021417005934,0.13983053632890055,0.05055295105527706,2019-12-10,1,Delhi,Uttarakhand,Savings,True,3,23967.97333333333,239947.785,6.52,4.820833333333334,6.12,0,2019,12,10,1,2451,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,2,0,0.8558363081544305,18.0,28.88298715140329
CUST00105,-0.40139133909749936,Male,West,Post-Graduate,Self-Employed,-0.5209724649910604,0.11974295532381125,Business,-1.2170003027739738,0.4325440993747302,-1.1150588922637972,-0.5245090581196777,2018-06-01,0,Katihar,Manipur,Current,False,4,31609.2,180546.91166666665,6.52,4.820833333333334,6.12,0,2018,6,1,4,3008,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,0,0,2,3.9551675519844918,6.333333333333333,19.54727587144261
CUST00106,-1.4793169920714586,Male,North,Secondary,Salaried,0.32254421798028554,-0.673333156181053,Business,2.358150982639039,-0.14611021417005934,0.10397655265482347,-0.9663266955626985,2016-12-09,0,Sirsa,Tripura,Savings,True,4,25620.755,264466.85333333333,6.52,4.820833333333334,6.12,0,2016,12,9,4,3547,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,2,0,0.4910936358039165,17.666666666666668,12.374689549003934
CUST00107,-0.6501434128607207,Female,South,Secondary,Self-Employed,0.01183553425883049,-0.44499186432873566,Other,-0.8533954138467801,1.5898527264643094,0.552151348580787,-0.7841742140062489,2023-06-19,0,Ambala,Madhya Pradesh,NRI,False,3,23222.346666666665,170095.00833333333,6.52,4.820833333333334,6.12,0,2023,6,19,0,1164,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,2,0,0.9180677900520393,21.833333333333332,15.331801911858728
